age,income,education,gender,hours_per_week,occupation,marital_status,health_condition
55,27863.61789953365,Bachillerato,Femenino,21.0,Comerciante,Divorciado,Buena
51,15505.451964751555,Universitario,Otro,31.0,nan,Divorciado,Regular
41,41968.69802246966,Universitario,Otro,48.0,Ingeniero,Viudo,Buena
53,40609.419284246,Bachillerato,Otro,58.0,Artista,Soltero,Regular
54,50911.94908217969,Doctorado,Masculino,33.0,Estudiante,Soltero,Buena
26,36193.625826260744,Doctorado,Femenino,44.0,Estudiante,Casado,Regular
29,,Maestría,Masculino,,Comerciante,Viudo,Regular
31,49631.51973766304,Doctorado,Masculino,21.0,Doctor,Viudo,Buena
31,56964.213084776005,Universitario,Femenino,39.0,Comerciante,Viudo,Buena
64,,Bachillerato,Masculino,47.0,Artista,Soltero,Mala
39,62683.79635091062,Doctorado,Otro,49.0,Ama de casa,Divorciado,Buena
49,,Doctorado,Otro,21.0,Ingeniero,Casado,Buena
34,43951.793963510725,Doctorado,Otro,26.0,Ama de casa,Soltero,Regular
21,68847.79933711892,Maestría,Masculino,23.0,Ama de casa,Viudo,Buena
63,54516.971734700135,Maestría,Otro,46.0,Ama de casa,Divorciado,Mala
42,43226.935777287144,Doctorado,Masculino,46.0,Estudiante,Viudo,Regular
61,16218.481243494745,Bachillerato,Otro,50.0,Artista,Casado,Regular
55,54463.69819463029,Universitario,Otro,60.0,Comerciante,Soltero,Buena
39,40085.28198732095,Doctorado,Masculino,53.0,Ingeniero,Soltero,Regular
39,68487.2506346299,Bachillerato,Femenino,41.0,Comerciante,Soltero,Buena
29,46100.38452566217,Bachillerato,Otro,24.0,Ingeniero,Viudo,Mala
60,60492.495475047035,Bachillerato,Otro,55.0,Estudiante,Soltero,Buena
31,35776.261888633584,Universitario,Femenino,33.0,Doctor,Soltero,Regular
50,49336.826480442796,Maestría,Masculino,,Comerciante,Casado,Regular
25,47475.48655106473,Bachillerato,Femenino,30.0,Ama de casa,Viudo,Regular
29,76667.81207261945,Maestría,Otro,40.0,Comerciante,Divorciado,Mala
57,72692.9917948898,Doctorado,Femenino,20.0,Ama de casa,Divorciado,Mala
58,66748.20431784127,Universitario,Femenino,44.0,Comerciante,Casado,Buena
20,35631.93011627504,Doctorado,Femenino,52.0,Estudiante,Divorciado,Buena
64,58792.52585442558,Universitario,Masculino,57.0,nan,Viudo,Buena
28,57315.42130245491,Bachillerato,Femenino,55.0,nan,Soltero,Buena
41,49612.87093445208,Universitario,Femenino,38.0,Doctor,Divorciado,Mala
49,62335.75171999642,Universitario,Femenino,60.0,Doctor,Divorciado,Mala
56,65347.291186327915,Maestría,Femenino,32.0,Ama de casa,Casado,Regular
50,,Doctorado,Otro,60.0,nan,Divorciado,Buena
48,58375.68594935478,Bachillerato,Femenino,44.0,Comerciante,Divorciado,Regular
18,42157.04632038666,Bachillerato,Otro,21.0,nan,Viudo,Mala
30,63241.729799944216,Maestría,Femenino,59.0,Comerciante,Casado,Mala
39,57253.11864387502,Universitario,Femenino,39.0,Ingeniero,Viudo,Mala
29,56865.84751370159,Maestría,Femenino,36.0,Ingeniero,Viudo,Regular
46,57689.47359292441,Doctorado,Femenino,48.0,Doctor,Soltero,Regular
28,38878.541610309345,Bachillerato,Otro,33.0,Ingeniero,Soltero,Buena
41,,Bachillerato,Masculino,50.0,nan,Soltero,Mala
31,29683.13447669054,Bachillerato,Masculino,59.0,nan,Divorciado,Mala
18,63063.285283159275,Maestría,Femenino,55.0,nan,Divorciado,Regular
31,65255.83120711885,Doctorado,Masculino,42.0,Estudiante,Divorciado,Mala
34,65016.13280411837,Maestría,Femenino,60.0,Ama de casa,Viudo,Buena
46,39757.00347368665,Universitario,Otro,26.0,Estudiante,Casado,Mala
39,,Maestría,Masculino,44.0,nan,Soltero,Regular
30,53494.22727979538,Maestría,Masculino,54.0,Artista,Divorciado,Buena
55,41300.85513762384,Universitario,Masculino,56.0,Comerciante,Divorciado,Regular
35,35777.667105638095,Maestría,Otro,52.0,Ama de casa,Viudo,Buena
55,70860.90169313991,Universitario,Otro,33.0,Ama de casa,Divorciado,Buena
51,,Maestría,Masculino,55.0,Artista,Divorciado,Regular
64,55735.45774425102,Bachillerato,Otro,,Ama de casa,Soltero,Regular
23,64805.19267532436,Bachillerato,Otro,41.0,Artista,Soltero,Regular
27,,Maestría,Otro,53.0,nan,Viudo,Buena
41,26324.32531629302,Universitario,Otro,57.0,Ingeniero,Casado,Mala
38,40294.3530689078,Maestría,Femenino,30.0,Ama de casa,Viudo,Mala
45,36443.316647399486,Universitario,Masculino,30.0,Doctor,Divorciado,Buena
47,51498.7640346253,Doctorado,Otro,53.0,Estudiante,Viudo,Regular
41,40752.12052576699,Doctorado,Femenino,54.0,Ingeniero,Divorciado,Mala
46,41648.926728693856,Universitario,Femenino,48.0,nan,Divorciado,Buena
52,59718.86336722422,Bachillerato,Masculino,38.0,Ama de casa,Viudo,Buena
18,58451.90013265461,Bachillerato,Otro,57.0,Ama de casa,Casado,Buena
37,,Maestría,Masculino,60.0,Ama de casa,Divorciado,Regular
58,39472.96697782267,Doctorado,Femenino,31.0,Artista,Casado,Regular
45,57511.404202876234,Maestría,Otro,45.0,Comerciante,Viudo,Mala
61,38259.812694853266,Universitario,Masculino,36.0,Ingeniero,Casado,Buena
52,55275.25233946174,Maestría,Otro,40.0,Ama de casa,Divorciado,Regular
63,41682.527896700725,Doctorado,Masculino,37.0,Ingeniero,Viudo,Regular
32,64521.515913745374,Bachillerato,Masculino,39.0,Comerciante,Soltero,Regular
44,40202.87196667104,Bachillerato,Masculino,40.0,Ingeniero,Soltero,Regular
34,49260.0345144969,Universitario,Otro,56.0,Doctor,Casado,Regular
44,44018.02353705998,Universitario,Otro,48.0,Artista,Soltero,Regular
21,48847.640231299134,Maestría,Femenino,45.0,Comerciante,Viudo,Regular
50,68042.84739578332,Bachillerato,Otro,,Ingeniero,Casado,Mala
25,63579.8314955402,Maestría,Otro,27.0,Doctor,Divorciado,Mala
53,26905.904629656157,Bachillerato,Femenino,54.0,Ingeniero,Viudo,Mala
51,27184.623032529464,Doctorado,Femenino,47.0,Comerciante,Casado,Buena
41,50143.48516086385,Maestría,Femenino,56.0,Ama de casa,Divorciado,Mala
53,56023.16975110686,Doctorado,Otro,55.0,Estudiante,Casado,Buena
21,57429.13657879367,Universitario,Masculino,,Comerciante,Divorciado,Mala
56,,Doctorado,Masculino,57.0,Ingeniero,Viudo,Mala
18,35143.00957005185,Bachillerato,Otro,27.0,nan,Casado,Mala
56,50065.21351146449,Doctorado,Masculino,31.0,Estudiante,Viudo,Regular
58,44250.56118842662,Doctorado,Femenino,56.0,Ingeniero,Viudo,Regular
25,73886.06586453004,Maestría,Masculino,60.0,nan,Casado,Buena
44,52428.07962407303,Doctorado,Femenino,56.0,Comerciante,Viudo,Regular
36,66857.34403807617,Maestría,Femenino,50.0,Estudiante,Casado,Regular
30,44814.649327163046,Universitario,Otro,35.0,Comerciante,Divorciado,Mala
24,61384.29050194376,Maestría,Masculino,50.0,Artista,Casado,Mala
51,46162.898399205646,Doctorado,Otro,31.0,Artista,Divorciado,Regular
26,48345.39761457006,Doctorado,Femenino,44.0,Estudiante,Divorciado,Regular
54,55022.11551936004,Maestría,Otro,,Ama de casa,Viudo,Regular
43,46751.26246362277,Bachillerato,Masculino,58.0,Doctor,Casado,Buena
23,24262.69879625664,Universitario,Masculino,46.0,Artista,Divorciado,Buena
45,,Maestría,Otro,31.0,Comerciante,Soltero,Mala
42,60840.19744651763,Doctorado,Otro,56.0,Artista,Divorciado,Regular
36,52169.143409349505,Universitario,Otro,52.0,Doctor,Soltero,Regular
49,44672.40339785343,Bachillerato,Masculino,53.0,Ama de casa,Divorciado,Regular
51,61872.13543334082,Bachillerato,Femenino,29.0,Comerciante,Viudo,Regular
51,,Doctorado,Masculino,60.0,Ingeniero,Divorciado,Regular
44,55552.188137858444,Universitario,Femenino,58.0,Estudiante,Divorciado,Buena
49,72992.93947609431,Universitario,Masculino,39.0,nan,Divorciado,Mala
32,52567.71119560993,Maestría,Otro,34.0,nan,Soltero,Buena
30,51350.62037298814,Doctorado,Otro,51.0,Artista,Divorciado,Mala
53,47700.12566804975,Universitario,Femenino,49.0,nan,Divorciado,Regular
42,60906.13046903718,Universitario,Otro,30.0,Comerciante,Viudo,Mala
26,52568.97547421932,Maestría,Masculino,46.0,Estudiante,Casado,Mala
27,68646.59283992417,Bachillerato,Masculino,58.0,Doctor,Casado,Mala
57,54138.81866555463,Universitario,Femenino,57.0,Estudiante,Casado,Regular
29,27872.09016650983,Doctorado,Otro,20.0,Estudiante,Soltero,Buena
30,52645.446477117446,Bachillerato,Otro,48.0,Ama de casa,Divorciado,Buena
35,104541.52550380256,Universitario,Masculino,24.0,Estudiante,Casado,Mala
53,27135.521578094933,Doctorado,Femenino,59.0,Ingeniero,Viudo,Regular
50,49580.35446045093,Universitario,Otro,54.0,Doctor,Soltero,Mala
18,35594.14980748462,Universitario,Masculino,41.0,Estudiante,Casado,Regular
64,67699.58473391735,Maestría,Masculino,39.0,Comerciante,Casado,Regular
29,54090.492298331264,Doctorado,Femenino,51.0,Doctor,Viudo,Mala
37,46503.66942745677,Doctorado,Otro,48.0,Ingeniero,Divorciado,Buena
42,39759.86926059073,Maestría,Masculino,22.0,Estudiante,Viudo,Buena
29,65706.82027806931,Maestría,Otro,28.0,nan,Soltero,Mala
46,67983.74829222051,Doctorado,Femenino,41.0,Doctor,Divorciado,Regular
35,43930.081934651724,Universitario,Otro,45.0,Doctor,Soltero,Regular
22,38801.78648721387,Maestría,Femenino,35.0,Estudiante,Soltero,Mala
40,62534.907566864305,Doctorado,Femenino,53.0,Doctor,Soltero,Mala
40,34034.40596641385,Bachillerato,Masculino,22.0,Ama de casa,Soltero,Regular
19,44865.304422814326,Universitario,Masculino,22.0,Comerciante,Casado,Buena
63,,Universitario,Masculino,59.0,Estudiante,Viudo,Buena
19,50806.786659988,Doctorado,Otro,46.0,Artista,Casado,Buena
26,26698.365638056446,Universitario,Masculino,40.0,Ingeniero,Viudo,Buena
41,41066.03288050421,Maestría,Femenino,32.0,Doctor,Casado,Mala
34,67149.9215121992,Maestría,Femenino,21.0,Comerciante,Divorciado,Regular
56,53398.80235414443,Universitario,Femenino,23.0,Ama de casa,Viudo,Mala
40,46917.72903488355,Doctorado,Masculino,49.0,Doctor,Divorciado,Regular
29,71732.10827544119,Doctorado,Otro,31.0,nan,Casado,Mala
62,35857.910219504585,Bachillerato,Masculino,28.0,Ingeniero,Casado,Regular
46,53744.69417404313,Bachillerato,Otro,41.0,nan,Casado,Mala
53,42000.19086859842,Doctorado,Masculino,44.0,Doctor,Soltero,Regular
30,63795.92170049707,Bachillerato,Otro,30.0,Ama de casa,Viudo,Regular
21,,Universitario,Otro,23.0,Ama de casa,Casado,Buena
60,42036.535782575666,Universitario,Femenino,20.0,Ama de casa,Viudo,Regular
30,44027.72230748453,Universitario,Femenino,46.0,Doctor,Casado,Buena
20,52952.23511078691,Maestría,Femenino,,Comerciante,Soltero,Buena
29,68847.85335454791,Universitario,Masculino,43.0,Artista,Viudo,Regular
26,47749.975867683774,Universitario,Otro,32.0,Estudiante,Casado,Mala
19,76277.94151513677,Universitario,Masculino,39.0,nan,Casado,Buena
37,,Doctorado,Otro,49.0,nan,Casado,Mala
54,38588.66657200933,Bachillerato,Femenino,33.0,Ama de casa,Divorciado,Mala
48,41539.79931793675,Maestría,Masculino,53.0,Doctor,Casado,Regular
37,18477.057542350747,Doctorado,Masculino,51.0,nan,Casado,Mala
37,53508.59146830328,Universitario,Masculino,59.0,Comerciante,Divorciado,Regular
53,55340.92948614276,Bachillerato,Masculino,51.0,nan,Viudo,Mala
25,46799.28270439001,Doctorado,Otro,40.0,Doctor,Divorciado,Mala
28,74696.98439599524,Doctorado,Femenino,38.0,Comerciante,Viudo,Buena
63,63174.026469928984,Maestría,Masculino,50.0,Comerciante,Divorciado,Buena
46,60427.02972819622,Bachillerato,Masculino,54.0,Ama de casa,Soltero,Mala
53,36604.57923345367,Doctorado,Femenino,38.0,Estudiante,Soltero,Regular
21,42239.61881044928,Maestría,Otro,56.0,Comerciante,Casado,Mala
27,33949.28798433171,Bachillerato,Otro,,Estudiante,Divorciado,Mala
60,40779.437028790555,Universitario,Femenino,50.0,nan,Divorciado,Regular
36,11697.822386325672,Universitario,Masculino,24.0,Doctor,Soltero,Buena
23,56891.312100906594,Bachillerato,Masculino,25.0,Artista,Viudo,Mala
44,6122.150241690448,Doctorado,Masculino,51.0,Doctor,Divorciado,Mala
33,39733.867831824304,Doctorado,Femenino,60.0,Ingeniero,Viudo,Regular
40,48484.01782051728,Bachillerato,Femenino,36.0,Estudiante,Soltero,Buena
31,35563.761747544806,Maestría,Otro,49.0,Ama de casa,Casado,Buena
35,34788.70341126444,Maestría,Femenino,41.0,nan,Viudo,Regular
61,48863.91924324359,Universitario,Masculino,47.0,nan,Divorciado,Mala
52,,Maestría,Otro,36.0,Comerciante,Viudo,Buena
32,41922.931103571595,Doctorado,Masculino,60.0,Ama de casa,Divorciado,Regular
28,35779.265169823506,Maestría,Femenino,48.0,Artista,Divorciado,Regular
21,64541.17643545605,Universitario,Masculino,35.0,Comerciante,Viudo,Regular
26,29496.330088356863,Maestría,Femenino,33.0,Comerciante,Viudo,Regular
45,30938.258532119897,Doctorado,Masculino,50.0,nan,Viudo,Regular
19,61393.8159145549,Bachillerato,Femenino,40.0,Comerciante,Casado,Regular
57,63791.14017712335,Universitario,Femenino,57.0,Artista,Divorciado,Regular
62,35274.209233290894,Bachillerato,Otro,28.0,nan,Viudo,Regular
36,38114.608287310104,Bachillerato,Otro,38.0,Ingeniero,Viudo,Buena
26,35726.473626032326,Bachillerato,Femenino,59.0,Doctor,Soltero,Regular
18,52855.1813482416,Bachillerato,Masculino,42.0,Ingeniero,Viudo,Buena
30,,Bachillerato,Masculino,43.0,Estudiante,Casado,Mala
59,54266.11210946491,Universitario,Otro,59.0,nan,Divorciado,Mala
29,48700.30638089636,Maestría,Masculino,42.0,Ama de casa,Divorciado,Regular
28,72081.0250598034,Doctorado,Masculino,46.0,Ingeniero,Divorciado,Buena
62,48265.774127984594,Doctorado,Masculino,43.0,Doctor,Divorciado,Mala
60,,Bachillerato,Femenino,40.0,Ingeniero,Casado,Regular
24,73146.82255384611,Maestría,Femenino,25.0,nan,Soltero,Mala
40,40598.866528699364,Bachillerato,Otro,51.0,Doctor,Casado,Mala
62,,Doctorado,Femenino,41.0,Artista,Soltero,Regular
25,28889.381721917413,Bachillerato,Masculino,50.0,Doctor,Casado,Mala
30,50030.55937372206,Doctorado,Masculino,33.0,nan,Divorciado,Regular
38,35592.28291324923,Universitario,Masculino,53.0,nan,Divorciado,Regular
59,,Maestría,Otro,49.0,Ingeniero,Casado,Regular
47,49891.24327747278,Maestría,Femenino,32.0,Ama de casa,Viudo,Regular
54,46927.99091288229,Universitario,Femenino,57.0,Doctor,Soltero,Buena
21,36862.23776556232,Maestría,Otro,41.0,Estudiante,Viudo,Mala
62,60192.35142090713,Maestría,Otro,32.0,Ama de casa,Viudo,Mala
25,42079.7422951897,Maestría,Femenino,53.0,Comerciante,Casado,Mala
31,45553.258692629155,Bachillerato,Otro,24.0,Ingeniero,Viudo,Buena
36,39791.77774407634,Maestría,Otro,47.0,nan,Casado,Mala
42,61692.71856980631,Bachillerato,Femenino,36.0,Estudiante,Casado,Mala
51,78665.70683350759,Maestría,Femenino,,Ama de casa,Viudo,Mala
52,29286.142512191687,Bachillerato,Femenino,53.0,Estudiante,Soltero,Mala
62,49265.03641348306,Doctorado,Otro,57.0,Artista,Soltero,Buena
39,71011.54826594678,Maestría,Masculino,45.0,Artista,Casado,Regular
53,56125.89415584127,Doctorado,Masculino,39.0,Comerciante,Soltero,Regular
46,53391.16117447867,Maestría,Femenino,53.0,Ingeniero,Viudo,Buena
56,,Universitario,Otro,28.0,Ingeniero,Soltero,Mala
62,33600.07492319846,Universitario,Femenino,57.0,nan,Viudo,Regular
45,46533.064344658706,Maestría,Femenino,,Ingeniero,Casado,Regular
48,67068.21859289281,Universitario,Otro,33.0,Estudiante,Viudo,Regular
45,38014.554685219264,Doctorado,Femenino,35.0,Doctor,Viudo,Buena
19,38292.46795933925,Doctorado,Otro,39.0,Ingeniero,Soltero,Mala
26,82391.09807517086,Maestría,Femenino,52.0,Comerciante,Divorciado,Regular
43,51308.884541529194,Maestría,Femenino,36.0,Estudiante,Viudo,Regular
47,45398.13883961692,Maestría,Masculino,58.0,Ingeniero,Divorciado,Mala
33,41196.9556002795,Universitario,Otro,20.0,Ingeniero,Viudo,Mala
21,56977.98622514718,Maestría,Masculino,25.0,Comerciante,Viudo,Mala
41,50416.7097495574,Doctorado,Otro,40.0,Ingeniero,Soltero,Buena
49,55393.54200560782,Bachillerato,Masculino,25.0,Doctor,Divorciado,Regular
54,,Doctorado,Masculino,57.0,Comerciante,Casado,Regular
39,,Bachillerato,Femenino,53.0,Ingeniero,Casado,Buena
39,48042.31887181886,Doctorado,Masculino,41.0,Artista,Casado,Buena
20,68631.80975088524,Maestría,Masculino,33.0,Comerciante,Viudo,Buena
49,61403.284980120225,Bachillerato,Femenino,33.0,Artista,Viudo,Buena
26,70930.69165630564,Doctorado,Otro,52.0,Ama de casa,Casado,Mala
23,,Universitario,Otro,44.0,Estudiante,Viudo,Regular
30,41663.6492549597,Maestría,Femenino,52.0,Doctor,Casado,Regular
54,34098.68258518097,Maestría,Masculino,48.0,nan,Viudo,Regular
28,26848.446606014826,Maestría,Masculino,,Ingeniero,Divorciado,Mala
56,42726.99616595041,Bachillerato,Femenino,42.0,Artista,Divorciado,Buena
58,60143.45233343232,Bachillerato,Masculino,35.0,Ingeniero,Divorciado,Mala
29,55963.6917712091,Doctorado,Otro,28.0,Artista,Viudo,Regular
60,71593.585870027,Bachillerato,Femenino,53.0,Ama de casa,Divorciado,Buena
47,60217.50610172004,Doctorado,Otro,48.0,Ama de casa,Casado,Mala
55,27381.71334863433,Universitario,Masculino,22.0,Estudiante,Divorciado,Mala
58,46059.00001752094,Maestría,Otro,21.0,nan,Viudo,Mala
62,56542.481238230095,Doctorado,Otro,59.0,Ama de casa,Divorciado,Buena
27,49986.63207527958,Doctorado,Otro,33.0,Artista,Viudo,Mala
59,65280.68353071051,Universitario,Masculino,23.0,Estudiante,Viudo,Regular
42,34437.2604011929,Maestría,Otro,27.0,Artista,Soltero,Mala
61,25928.511609205525,Maestría,Femenino,60.0,Comerciante,Viudo,Mala
57,48728.8869532725,Bachillerato,Otro,33.0,Ingeniero,Divorciado,Mala
51,29769.791984175754,Doctorado,Femenino,54.0,Doctor,Soltero,Regular
27,21513.848912574013,Maestría,Femenino,45.0,Ingeniero,Divorciado,Mala
24,38976.07963254911,Doctorado,Masculino,38.0,Doctor,Viudo,Mala
42,48401.99941857352,Doctorado,Otro,58.0,Ingeniero,Viudo,Buena
41,59998.495472853785,Universitario,Femenino,39.0,Ama de casa,Divorciado,Regular
58,57821.813004706426,Maestría,Femenino,27.0,nan,Casado,Buena
23,49907.647089782855,Doctorado,Femenino,34.0,nan,Soltero,Mala
32,,Doctorado,Femenino,55.0,Estudiante,Viudo,Regular
41,61287.136676225346,Universitario,Otro,46.0,Ingeniero,Viudo,Buena
34,48662.288548190256,Maestría,Masculino,20.0,Estudiante,Divorciado,Regular
58,51909.83644892015,Universitario,Masculino,20.0,Ingeniero,Soltero,Buena
44,62403.05509429972,Maestría,Masculino,31.0,Ingeniero,Casado,Regular
32,,Doctorado,Otro,,Estudiante,Viudo,Buena
29,39361.456809278985,Maestría,Otro,27.0,Ama de casa,Soltero,Regular
33,54428.74184736368,Universitario,Femenino,31.0,Doctor,Divorciado,Buena
58,46550.66012010719,Maestría,Masculino,55.0,Ingeniero,Casado,Buena
33,34362.49879214734,Doctorado,Otro,47.0,Doctor,Casado,Regular
37,69482.2787319291,Doctorado,Masculino,40.0,Ingeniero,Casado,Mala
36,58139.364944121015,Doctorado,Masculino,20.0,Comerciante,Casado,Buena
33,,Maestría,Otro,45.0,nan,Soltero,Buena
23,62090.456808917406,Bachillerato,Otro,43.0,Artista,Divorciado,Regular
25,73772.85046865538,Maestría,Femenino,43.0,Comerciante,Divorciado,Buena
25,49767.636612665825,Universitario,Masculino,37.0,Estudiante,Casado,Mala
40,20604.879292779427,Doctorado,Femenino,30.0,Ingeniero,Divorciado,Mala
37,50912.99718893374,Bachillerato,Femenino,45.0,nan,Viudo,Regular
32,37663.81540973122,Universitario,Femenino,45.0,Estudiante,Divorciado,Regular
20,53086.00232056203,Maestría,Otro,27.0,nan,Soltero,Regular
61,44982.22540639657,Bachillerato,Femenino,55.0,Ingeniero,Soltero,Regular
33,,Bachillerato,Femenino,46.0,Comerciante,Casado,Mala
38,34777.02384373644,Maestría,Femenino,31.0,Comerciante,Soltero,Buena
28,68855.13329245971,Maestría,Femenino,28.0,Artista,Divorciado,Buena
39,75998.34808906927,Universitario,Masculino,32.0,nan,Soltero,Buena
60,90602.5932803962,Doctorado,Otro,23.0,Comerciante,Casado,Mala
59,58002.881969220165,Universitario,Otro,50.0,Estudiante,Casado,Regular
47,19781.510106728096,Universitario,Otro,26.0,Estudiante,Divorciado,Buena
61,70775.62877164732,Bachillerato,Femenino,,Estudiante,Casado,Mala
22,37111.50680717004,Bachillerato,Masculino,34.0,Ama de casa,Viudo,Buena
54,59900.81524660828,Maestría,Masculino,30.0,Ama de casa,Divorciado,Mala
28,43672.11257923841,Universitario,Masculino,47.0,Artista,Soltero,Regular
18,49839.358149632506,Bachillerato,Otro,48.0,Estudiante,Divorciado,Buena
36,40313.45992391273,Universitario,Femenino,56.0,Ama de casa,Viudo,Regular
62,,Doctorado,Otro,36.0,Ama de casa,Casado,Buena
21,58685.1288049759,Maestría,Otro,37.0,Doctor,Viudo,Buena
42,50926.974652559984,Doctorado,Masculino,24.0,nan,Viudo,Mala
46,54840.130926976744,Maestría,Otro,38.0,Comerciante,Viudo,Regular
52,66028.30836332364,Maestría,Otro,55.0,Ama de casa,Soltero,Mala
61,31069.1159844117,Universitario,Masculino,36.0,Ama de casa,Soltero,Regular
26,46479.1104434631,Bachillerato,Masculino,43.0,Doctor,Soltero,Regular
55,46367.66854842179,Doctorado,Femenino,43.0,Comerciante,Casado,Buena
60,29930.19791651643,Universitario,Femenino,47.0,Ama de casa,Casado,Regular
49,64310.24317837906,Maestría,Masculino,35.0,Estudiante,Viudo,Regular
59,58063.13892841697,Universitario,Femenino,31.0,nan,Soltero,Buena
30,47217.37978055495,Doctorado,Femenino,38.0,Ingeniero,Soltero,Buena
